,index,dato,dati,hors,meas,fore,q5,10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,time
1594,5076,2017-03-08 11:00:00,2017-03-07 12:00:00,23,139002.0,118305.0,75022.0,89420.0,96214.0,104074.0,108212.0,111518.0,113628.0,115333.0,117489.0,119504.0,121253.0,123776.0,126519.0,129049.0,131822.0,134480.0,138309.0,140878.0,145589.0,12:00:00
1595,5077,2017-03-08 12:00:00,2017-03-07 12:00:00,24,144094.0,130124.0,81503.0,97946.0,109081.0,116595.0,120588.0,124700.0,126000.0,127490.0,130329.0,132004.0,134505.0,136590.0,138739.0,141086.0,142643.0,144827.0,147180.0,149377.0,152410.0,12:00:00
1596,5078,2017-03-08 13:00:00,2017-03-07 12:00:00,25,142909.0,130760.0,81421.0,99521.0,111263.0,116611.0,122077.0,125711.0,127788.0,129504.0,131074.0,133103.0,134608.0,136768.0,139263.0,141679.0,143808.0,146471.0,148421.0,152073.0,155193.0,12:00:00
1597,5079,2017-03-08 14:00:00,2017-03-07 12:00:00,26,135219.0,140716.0,95303.0,111286.0,121806.0,127971.0,131847.0,136073.0,138860.0,140019.0,142029.0,144022.0,146459.0,147590.0,148729.0,150033.0,151946.0,153052.0,156101.0,157260.0,158271.0,12:00:00
1598,5080,2017-03-08 15:00:00,2017-03-07 12:00:00,27,115640.0,144566.0,109357.0,119807.0,127795.0,131605.0,134889.0,139318.0,142192.0,143622.0,145398.0,148344.0,150511.0,151667.0,152837.0,153208.0,155284.0,156023.0,158223.0,158570.0,159636.0,12:00:00
1599,5081,2017-03-08 16:00:00,2017-03-07 12:00:00,28,124532.0,144608.0,99585.0,116504.0,125254.0,131941.0,137000.0,140260.0,142158.0,143948.0,146100.0,147495.0,149333.0,151671.0,152736.0,153806.0,155807.0,157705.0,159322.0,160000.0,160000.0,12:00:00
1600,5082,2017-03-08 17:00:00,2017-03-07 12:00:00,29,121727.0,142090.0,94093.0,110701.0,120092.0,126354.0,134032.0,137505.0,139242.0,140881.0,143444.0,145910.0,147247.0,149026.0,150959.0,152353.0,153529.0,155972.0,157772.0,159173.0,160000.0,12:00:00
1601,5083,2017-03-08 18:00:00,2017-03-07 12:00:00,30,103566.0,140768.0,86888.0,107806.0,119139.0,126998.0,132012.0,136441.0,138087.0,140123.0,142109.0,144040.0,146915.0,149181.0,151233.0,152790.0,154438.0,156701.0,158887.0,160000.0,160000.0,12:00:00
1602,5084,2017-03-08 19:00:00,2017-03-07 12:00:00,31,95952.0,133572.0,81541.0,100481.0,110779.0,118852.0,122759.0,126658.0,129794.0,132658.0,134720.0,136235.0,138259.0,140270.0,142297.0,145489.0,147650.0,149811.0,151830.0,155040.0,157997.0,12:00:00
1603,5085,2017-03-08 20:00:00,2017-03-07 12:00:00,32,95750.0,111164.0,61671.0,78874.0,89687.0,96377.0,100033.0,103162.0,105599.0,107309.0,109293.0,112226.0,114446.0,116716.0,119305.0,121885.0,124872.0,128448.0,132060.0,137590.0,143801.0,12:00:00
1604,5086,2017-03-08 21:00:00,2017-03-07 12:00:00,33,66920.0,119795.0,68156.0,87800.0,99074.0,103931.0,108367.0,112082.0,114336.0,116343.0,118562.0,120733.0,122765.0,125836.0,127851.0,130612.0,133031.0,135918.0,140387.0,145234.0,148994.0,12:00:00
1605,5087,2017-03-08 22:00:00,2017-03-07 12:00:00,34,37338.0,115602.0,64990.0,79762.0,92117.0,97467.0,102777.0,106692.0,109449.0,111814.0,114014.0,116436.0,118433.0,121062.0,124713.0,127167.0,130187.0,133814.0,137035.0,142302.0,146603.0,12:00:00
1606,5088,2017-03-08 23:00:00,2017-03-07 12:00:00,35,36698.0,112110.0,55802.0,74796.0,86749.0,94592.0,100236.0,103016.0,105789.0,107565.0,109624.0,112012.0,114220.0,117347.0,121147.0,124208.0,127824.0,131894.0,135569.0,140480.0,145459.0,12:00:00
1607,5089,2017-03-09 00:00:00,2017-03-07 12:00:00,36,69436.0,93042.0,41335.0,59403.0,67665.0,72432.0,77806.0,80883.0,83954.0,86690.0,89255.0,92559.0,95905.0,99485.0,102700.0,105984.0,109786.0,114295.0,119439.0,126473.0,135865.0,12:00:00
1608,5142,2017-03-09 01:00:00,2017-03-08 12:00:00,13,75588.0,116002.0,70316.0,85539.0,96445.0,102532.0,106286.0,109318.0,111624.0,113526.0,115324.0,117491.0,119415.0,121242.0,123746.0,126766.0,129423.0,131885.0,134388.0,139130.0,143407.0,12:00:00
1609,5143,2017-03-09 02:00:00,2017-03-08 12:00:00,14,71773.0,123396.0,71773.0,92576.0,102079.0,109115.0,113082.0,117047.0,119322.0,120923.0,122588.0,124651.0,126867.0,128789.0,130927.0,133432.0,135579.0,138096.0,140811.0,143320.0,148150.0,12:00:00
1610,5144,2017-03-09 03:00:00,2017-03-08 12:00:00,15,97004.0,114149.0,73108.0,86736.0,93521.0,99000.0,103573.0,106459.0,108646.0,110482.0,112181.0,114605.0,116263.0,117678.0,120339.0,123110.0,125808.0,129348.0,133373.0,137414.0,142542.0,12:00:00
1611,5145,2017-03-09 04:00:00,2017-03-08 12:00:00,16,97833.0,124476.0,86755.0,96153.0,105024.0,108991.0,113996.0,116932.0,119635.0,120977.0,122368.0,124704.0,126721.0,128788.0,131193.0,133910.0,136752.0,139232.0,141932.0,144072.0,147985.0,12:00:00
1612,5146,2017-03-09 05:00:00,2017-03-08 12:00:00,17,80855.0,116378.0,76128.0,84462.0,94503.0,99789.0,105002.0,108407.0,110532.0,112588.0,114405.0,116142.0,118268.0,120768.0,123054.0,125723.0,129269.0,132854.0,136189.0,139923.0,145650.0,12:00:00
1613,5147,2017-03-09 06:00:00,2017-03-08 12:00:00,18,75045.0,100530.0,60974.0,71357.0,78450.0,82891.0,86594.0,89872.0,93300.0,95582.0,97874.0,99810.0,101572.0,104236.0,107131.0,110165.0,114371.0,119584.0,123544.0,129885.0,136993.0,12:00:00
1614,5148,2017-03-09 07:00:00,2017-03-08 12:00:00,19,48744.0,98739.0,53789.0,70419.0,77448.0,82511.0,86581.0,89351.0,91877.0,94646.0,96532.0,98779.0,100449.0,102737.0,105781.0,108516.0,113209.0,116986.0,121134.0,127233.0,134760.0,12:00:00
1615,5149,2017-03-09 08:00:00,2017-03-08 12:00:00,20,53074.0,96737.0,53074.0,65663.0,73719.0,79301.0,82958.0,86652.0,89192.0,91821.0,93395.0,95492.0,97634.0,100302.0,104499.0,108472.0,112657.0,116220.0,120948.0,127200.0,135123.0,12:00:00
1616,5150,2017-03-09 09:00:00,2017-03-08 12:00:00,21,65208.0,90071.0,47034.0,60335.0,66565.0,71020.0,75912.0,79437.0,82020.0,84385.0,86680.0,88883.0,92046.0,94693.0,98381.0,101721.0,105985.0,110189.0,115088.0,121416.0,127975.0,12:00:00
1617,5151,2017-03-09 10:00:00,2017-03-08 12:00:00,22,91456.0,94393.0,51795.0,63858.0,72215.0,76935.0,81367.0,84062.0,86772.0,88759.0,91045.0,93499.0,96054.0,98368.0,101602.0,106091.0,109894.0,114279.0,118994.0,123753.0,131550.0,12:00:00
1618,5152,2017-03-09 11:00:00,2017-03-08 12:00:00,23,86944.0,99031.0,57410.0,69548.0,75721.0,82693.0,86920.0,90245.0,92515.0,94426.0,96844.0,98934.0,101070.0,103954.0,107309.0,110404.0,113720.0,117058.0,121409.0,125884.0,133927.0,12:00:00
1619,5153,2017-03-09 12:00:00,2017-03-08 12:00:00,24,88304.0,91746.0,47465.0,59709.0,68177.0,73890.0,78009.0,81941.0,84016.0,85939.0,89304.0,91610.0,94945.0,97264.0,100606.0,103768.0,107537.0,110900.0,116100.0,121319.0,128786.0,12:00:00
1620,5154,2017-03-09 13:00:00,2017-03-08 12:00:00,25,88631.0,85616.0,40103.0,52408.0,61852.0,66559.0,71552.0,75455.0,78324.0,80722.0,83227.0,85569.0,87947.0,90897.0,94716.0,98740.0,101727.0,106549.0,111074.0,117045.0,124903.0,12:00:00
1621,5155,2017-03-09 14:00:00,2017-03-08 12:00:00,26,100229.0,79161.0,34839.0,46936.0,54251.0,60070.0,64146.0,68417.0,71313.0,73335.0,76024.0,78701.0,81989.0,85300.0,88525.0,91694.0,94770.0,99747.0,105501.0,110338.0,118389.0,12:00:00
1622,5156,2017-03-09 15:00:00,2017-03-08 12:00:00,27,95671.0,50111.0,3436.0,17032.0,23015.0,28019.0,32721.0,36026.0,39199.0,42338.0,44877.0,48165.0,51213.0,54006.0,58077.0,63780.0,68317.0,76376.0,82017.0,92991.0,105348.0,12:00:00
1623,5157,2017-03-09 16:00:00,2017-03-08 12:00:00,28,76594.0,60523.0,17148.0,27537.0,34553.0,39458.0,44118.0,48667.0,50875.0,53928.0,56690.0,58921.0,61838.0,64487.0,68357.0,72378.0,78948.0,83702.0,90395.0,99469.0,109011.0,12:00:00
1624,5158,2017-03-09 17:00:00,2017-03-08 12:00:00,29,43154.0,37353.0,0.0,4942.0,10727.0,15823.0,19648.0,23108.0,25977.0,29342.0,31638.0,34166.0,37428.0,40861.0,44912.0,51600.0,57891.0,64389.0,71412.0,80214.0,96291.0,12:00:00
1625,5159,2017-03-09 18:00:00,2017-03-08 12:00:00,30,88349.0,91565.0,44298.0,58214.0,66846.0,73221.0,77915.0,81762.0,84488.0,86847.0,89341.0,91785.0,94660.0,97382.0,101374.0,103973.0,108492.0,112903.0,116887.0,122945.0,129967.0,12:00:00
1626,5160,2017-03-09 19:00:00,2017-03-08 12:00:00,31,116145.0,92973.0,46894.0,60249.0,68010.0,74805.0,78886.0,82515.0,85591.0,88700.0,90985.0,93021.0,95519.0,98043.0,101423.0,105724.0,108734.0,113315.0,118040.0,124682.0,131313.0,12:00:00
1627,5161,2017-03-09 20:00:00,2017-03-08 12:00:00,32,123764.0,110427.0,61024.0,78154.0,88890.0,95573.0,99223.0,102357.0,104795.0,106515.0,108511.0,111444.0,113675.0,115951.0,118559.0,121159.0,124193.0,127807.0,131471.0,137073.0,143365.0,12:00:00
1628,5162,2017-03-09 21:00:00,2017-03-08 12:00:00,33,88406.0,100994.0,52852.0,68868.0,78486.0,83570.0,87778.0,91605.0,94070.0,96368.0,98691.0,100904.0,103114.0,106413.0,109231.0,112668.0,116035.0,119725.0,124842.0,130829.0,137662.0,12:00:00
1629,5163,2017-03-09 22:00:00,2017-03-08 12:00:00,34,115600.0,103478.0,54613.0,67579.0,78796.0,84288.0,89207.0,93099.0,96038.0,98611.0,100871.0,103469.0,105690.0,108453.0,112711.0,115600.0,119218.0,123710.0,127747.0,133640.0,140784.0,12:00:00
1630,5164,2017-03-09 23:00:00,2017-03-08 12:00:00,35,125023.0,129047.0,68887.0,91841.0,105102.0,113553.0,119423.0,122148.0,124520.0,126142.0,128077.0,130179.0,131981.0,134723.0,138190.0,140459.0,142870.0,146058.0,148311.0,151721.0,152360.0,12:00:00
1631,5165,2017-03-10 00:00:00,2017-03-08 12:00:00,36,123814.0,140272.0,77376.0,109854.0,118174.0,123895.0,130463.0,133548.0,136676.0,138401.0,140426.0,142592.0,144665.0,146928.0,148992.0,150696.0,151883.0,153964.0,158224.0,159067.0,160000.0,12:00:00
1632,5218,2017-03-10 01:00:00,2017-03-09 12:00:00,13,122929.0,138327.0,90213.0,108468.0,120813.0,127276.0,131012.0,133912.0,135799.0,137557.0,139025.0,140916.0,142747.0,144473.0,146330.0,148591.0,150764.0,151960.0,153405.0,156639.0,157656.0,12:00:00
1633,5219,2017-03-10 02:00:00,2017-03-09 12:00:00,14,119531.0,141956.0,86989.0,111245.0,121762.0,129402.0,133301.0,137582.0,139584.0,140852.0,142354.0,144094.0,146247.0,147757.0,149850.0,151502.0,152867.0,154812.0,156485.0,157194.0,159322.0,12:00:00
1634,5220,2017-03-10 03:00:00,2017-03-09 12:00:00,15,120705.0,145941.0,104136.0,120267.0,128208.0,133529.0,138238.0,140701.0,142748.0,144199.0,145373.0,147922.0,149108.0,149929.0,151964.0,153775.0,155743.0,157317.0,160000.0,160000.0,160000.0,12:00:00
1635,5221,2017-03-10 04:00:00,2017-03-09 12:00:00,16,131307.0,147119.0,110733.0,120167.0,129206.0,133107.0,138451.0,141056.0,143824.0,144918.0,146015.0,148156.0,149923.0,151652.0,153745.0,156052.0,158529.0,159590.0,159847.0,160000.0,160000.0,12:00:00
1636,5222,2017-03-10 05:00:00,2017-03-09 12:00:00,17,123043.0,143792.0,103600.0,112080.0,123714.0,128927.0,134458.0,137779.0,139946.0,141824.0,143266.0,144663.0,146581.0,148906.0,150805.0,152643.0,155328.0,158201.0,158560.0,159700.0,160000.0,12:00:00
1637,5223,2017-03-10 06:00:00,2017-03-09 12:00:00,18,127725.0,141496.0,101443.0,114652.0,121638.0,126185.0,130075.0,133619.0,137196.0,139170.0,141218.0,142488.0,144091.0,145933.0,148098.0,150347.0,153015.0,156065.0,157391.0,159712.0,160000.0,12:00:00
1638,5224,2017-03-10 07:00:00,2017-03-09 12:00:00,19,112445.0,139270.0,89901.0,112040.0,120254.0,126588.0,130421.0,132972.0,135287.0,138087.0,139490.0,141170.0,142548.0,144287.0,146547.0,149157.0,152303.0,154213.0,156680.0,156953.0,158878.0,12:00:00
1639,5225,2017-03-10 08:00:00,2017-03-09 12:00:00,20,110128.0,136236.0,93123.0,107064.0,114801.0,121687.0,126083.0,129669.0,132508.0,134809.0,135947.0,137831.0,139752.0,142183.0,144787.0,146979.0,148276.0,149418.0,152068.0,156480.0,159037.0,12:00:00
1640,5226,2017-03-10 09:00:00,2017-03-09 12:00:00,21,114375.0,134373.0,86647.0,106085.0,113781.0,119828.0,124972.0,128003.0,130133.0,132608.0,134027.0,135496.0,137213.0,139124.0,141548.0,144008.0,146862.0,149927.0,151762.0,153910.0,158107.0,12:00:00
1641,5227,2017-03-10 10:00:00,2017-03-09 12:00:00,22,100189.0,131462.0,87469.0,102834.0,112088.0,117339.0,121630.0,124396.0,126790.0,128483.0,130183.0,132178.0,134150.0,135947.0,138210.0,141162.0,144515.0,147074.0,149009.0,151541.0,155550.0,12:00:00
1642,5228,2017-03-10 11:00:00,2017-03-09 12:00:00,23,87556.0,127130.0,83086.0,98519.0,105597.0,113864.0,117962.0,121259.0,123296.0,124906.0,126942.0,128923.0,130494.0,132852.0,135315.0,137587.0,140110.0,142457.0,146048.0,147743.0,150929.0,12:00:00
1643,5229,2017-03-10 12:00:00,2017-03-09 12:00:00,24,85380.0,124591.0,76595.0,92433.0,103184.0,110438.0,114449.0,118535.0,119947.0,121499.0,124414.0,126180.0,128801.0,130920.0,133242.0,135706.0,137582.0,139935.0,142699.0,145332.0,149004.0,12:00:00
1644,5230,2017-03-10 13:00:00,2017-03-09 12:00:00,25,76219.0,123549.0,74820.0,91995.0,103370.0,108615.0,114006.0,117683.0,119886.0,121712.0,123431.0,125510.0,127154.0,129441.0,132147.0,134819.0,137086.0,140093.0,142455.0,146478.0,150354.0,12:00:00
1645,5231,2017-03-10 14:00:00,2017-03-09 12:00:00,26,66829.0,115326.0,70363.0,84743.0,93941.0,99963.0,103922.0,108166.0,110998.0,112513.0,114803.0,117079.0,119866.0,121897.0,123896.0,125970.0,128362.0,131065.0,135230.0,137906.0,141821.0,12:00:00
1646,5232,2017-03-10 15:00:00,2017-03-09 12:00:00,27,73445.0,92190.0,50624.0,62818.0,69694.0,74166.0,78236.0,82042.0,85082.0,87460.0,89659.0,92794.0,95450.0,97513.0,100292.0,103620.0,107061.0,111859.0,115967.0,122206.0,129533.0,12:00:00
1647,5233,2017-03-10 16:00:00,2017-03-09 12:00:00,28,57819.0,75907.0,32231.0,43815.0,51148.0,56379.0,61112.0,65426.0,67576.0,70399.0,73049.0,75127.0,77847.0,80439.0,83796.0,87277.0,93010.0,97242.0,103006.0,110659.0,118914.0,12:00:00
1648,5234,2017-03-10 17:00:00,2017-03-09 12:00:00,29,45514.0,62297.0,19974.0,30130.0,36774.0,42147.0,46889.0,50353.0,52952.0,55906.0,58266.0,60779.0,63582.0,66621.0,70168.0,75596.0,80668.0,86200.0,91979.0,99019.0,112008.0,12:00:00
1649,5235,2017-03-10 18:00:00,2017-03-09 12:00:00,30,43057.0,54349.0,12083.0,20703.0,27293.0,32545.0,36997.0,40403.0,43946.0,46550.0,49427.0,52260.0,55134.0,58202.0,63662.0,67049.0,73740.0,79775.0,85119.0,94408.0,106996.0,12:00:00
1650,5236,2017-03-10 19:00:00,2017-03-09 12:00:00,31,47259.0,47130.0,7770.0,14821.0,19716.0,25067.0,29344.0,32669.0,35678.0,39064.0,41601.0,44225.0,47258.0,50361.0,55270.0,60823.0,64791.0,72105.0,79885.0,90403.0,101183.0,12:00:00
1651,5237,2017-03-10 20:00:00,2017-03-09 12:00:00,32,33147.0,48702.0,6762.0,17855.0,22063.0,28170.0,31341.0,34883.0,37417.0,40044.0,42952.0,45859.0,49071.0,51886.0,55985.0,60284.0,67340.0,74129.0,82097.0,93794.0,106834.0,12:00:00
1652,5238,2017-03-10 21:00:00,2017-03-09 12:00:00,33,37913.0,43741.0,6247.0,11212.0,15789.0,21563.0,25077.0,29244.0,32353.0,35537.0,38177.0,40516.0,43271.0,47264.0,52526.0,58022.0,64278.0,70411.0,77502.0,86958.0,103150.0,12:00:00
1653,5239,2017-03-10 22:00:00,2017-03-09 12:00:00,34,27725.0,37821.0,0.0,1601.0,6657.0,12918.0,15719.0,19483.0,23409.0,27111.0,29691.0,33247.0,36678.0,40172.0,47713.0,52958.0,59815.0,68991.0,77442.0,86736.0,109271.0,12:00:00
1654,5240,2017-03-10 23:00:00,2017-03-09 12:00:00,35,21212.0,38017.0,0.0,229.0,6459.0,11643.0,16301.0,19318.0,23844.0,26298.0,28895.0,32534.0,36522.0,41332.0,46589.0,53117.0,62000.0,69931.0,79826.0,91302.0,115268.0,12:00:00
1655,5241,2017-03-11 00:00:00,2017-03-09 12:00:00,36,2609.0,31438.0,0.0,0.0,1784.0,5306.0,9122.0,12190.0,15187.0,19241.0,22511.0,27300.0,32305.0,37603.0,42318.0,47664.0,54877.0,62552.0,68850.0,83959.0,104193.0,12:00:00
1656,5294,2017-03-11 01:00:00,2017-03-10 12:00:00,13,0.0,46568.0,8437.0,14226.0,20659.0,25576.0,29388.0,32827.0,36436.0,38788.0,41612.0,44638.0,46852.0,48991.0,53508.0,58888.0,63053.0,69449.0,75245.0,84678.0,99089.0,12:00:00
1657,5295,2017-03-11 02:00:00,2017-03-10 12:00:00,14,1429.0,41588.0,4711.0,10292.0,15326.0,19697.0,23963.0,26534.0,30018.0,33084.0,35468.0,38953.0,41447.0,45185.0,47523.0,53783.0,59380.0,64422.0,71726.0,82168.0,98910.0,12:00:00
1658,5296,2017-03-11 03:00:00,2017-03-10 12:00:00,15,2646.0,32628.0,0.0,756.0,4578.0,10460.0,14687.0,18655.0,21201.0,24027.0,27070.0,29175.0,32045.0,34982.0,39246.0,44479.0,49050.0,57630.0,64042.0,77326.0,93996.0,12:00:00
1659,5297,2017-03-11 04:00:00,2017-03-10 12:00:00,16,3329.0,25895.0,0.0,0.0,0.0,4000.0,7532.0,11903.0,14324.0,16746.0,19419.0,22601.0,25707.0,29248.0,33007.0,37512.0,41944.0,50599.0,63938.0,73157.0,90546.0,12:00:00
1660,5298,2017-03-11 05:00:00,2017-03-10 12:00:00,17,6932.0,20278.0,0.0,0.0,0.0,0.0,1743.0,5442.0,7418.0,10101.0,13230.0,16157.0,19014.0,22125.0,25772.0,31354.0,37919.0,43997.0,57764.0,70596.0,87700.0,12:00:00
1661,5299,2017-03-11 06:00:00,2017-03-10 12:00:00,18,10938.0,19653.0,0.0,0.0,0.0,0.0,751.0,3503.0,6638.0,9529.0,12301.0,15551.0,17628.0,21915.0,26252.0,30836.0,38077.0,47562.0,56722.0,70999.0,89445.0,12:00:00
1662,5300,2017-03-11 07:00:00,2017-03-10 12:00:00,19,13197.0,23637.0,0.0,0.0,0.0,837.0,5344.0,8523.0,11438.0,14152.0,16930.0,20228.0,22440.0,25745.0,30244.0,33209.0,40768.0,48005.0,54761.0,72668.0,90069.0,12:00:00
1663,5301,2017-03-11 08:00:00,2017-03-10 12:00:00,20,26345.0,26379.0,0.0,0.0,542.0,3801.0,6142.0,10027.0,12034.0,15247.0,17597.0,20075.0,22610.0,25701.0,32735.0,39881.0,49211.0,57086.0,65514.0,75044.0,92527.0,12:00:00
1664,5302,2017-03-11 09:00:00,2017-03-10 12:00:00,21,31993.0,40033.0,2293.0,8663.0,13237.0,15893.0,20502.0,24583.0,27678.0,29920.0,33204.0,36236.0,41032.0,44509.0,49625.0,53960.0,59816.0,65307.0,73667.0,84715.0,93942.0,12:00:00
1665,5303,2017-03-11 10:00:00,2017-03-10 12:00:00,22,37826.0,53791.0,12719.0,21166.0,28540.0,32679.0,37265.0,39883.0,42938.0,45248.0,48176.0,51133.0,54326.0,57208.0,61503.0,67677.0,71973.0,78358.0,86118.0,93316.0,105262.0,12:00:00
1666,5304,2017-03-11 11:00:00,2017-03-10 12:00:00,23,48896.0,63510.0,24954.0,32925.0,37954.0,43291.0,47680.0,51041.0,53607.0,55896.0,58798.0,61025.0,63876.0,67424.0,71908.0,76042.0,80362.0,84951.0,90263.0,98254.0,112436.0,12:00:00
1667,5305,2017-03-11 12:00:00,2017-03-10 12:00:00,24,61008.0,71967.0,29923.0,40004.0,47098.0,51882.0,56066.0,59906.0,62380.0,64526.0,68162.0,70793.0,74558.0,76997.0,80955.0,84537.0,89445.0,93415.0,100083.0,106859.0,116611.0,12:00:00
1668,5306,2017-03-11 13:00:00,2017-03-10 12:00:00,25,41578.0,70159.0,25956.0,36276.0,44933.0,49421.0,54252.0,58247.0,61388.0,64019.0,66844.0,69293.0,71970.0,75190.0,79462.0,84038.0,87319.0,92880.0,98287.0,105051.0,114532.0,12:00:00
1669,5307,2017-03-11 14:00:00,2017-03-10 12:00:00,26,34986.0,77746.0,33449.0,45457.0,52698.0,58509.0,62590.0,66862.0,69760.0,71802.0,74507.0,77200.0,80507.0,83868.0,87141.0,90353.0,93456.0,98522.0,104338.0,109260.0,117473.0,12:00:00
1670,5308,2017-03-11 15:00:00,2017-03-10 12:00:00,27,29148.0,80043.0,37002.0,49601.0,56219.0,60845.0,65097.0,68759.0,71836.0,74434.0,76731.0,79911.0,82680.0,84954.0,88105.0,92119.0,95877.0,101616.0,106166.0,113773.0,122552.0,12:00:00
1671,5309,2017-03-11 16:00:00,2017-03-10 12:00:00,28,26277.0,76156.0,32475.0,44078.0,51416.0,56653.0,61387.0,65696.0,67847.0,70665.0,73313.0,75389.0,78105.0,80697.0,84045.0,87518.0,93237.0,97461.0,103210.0,110840.0,119074.0,12:00:00
1672,5310,2017-03-11 17:00:00,2017-03-10 12:00:00,29,15253.0,62498.0,20161.0,30333.0,36984.0,42360.0,47110.0,50573.0,53170.0,56121.0,58481.0,60994.0,63793.0,66830.0,70373.0,75789.0,80852.0,86377.0,92145.0,99171.0,112135.0,12:00:00
1673,5311,2017-03-11 18:00:00,2017-03-10 12:00:00,30,33365.0,68241.0,24108.0,34705.0,42057.0,47728.0,52270.0,55841.0,59079.0,61592.0,64326.0,67014.0,69888.0,72827.0,77739.0,80832.0,86712.0,92141.0,96977.0,105060.0,115570.0,12:00:00
1674,5312,2017-03-11 19:00:00,2017-03-10 12:00:00,31,67065.0,67089.0,24804.0,34599.0,40742.0,46722.0,50913.0,54371.0,57409.0,60674.0,63101.0,65469.0,68269.0,71120.0,75364.0,80372.0,83923.0,90046.0,96497.0,105327.0,114301.0,12:00:00
1675,5313,2017-03-11 20:00:00,2017-03-10 12:00:00,32,75363.0,76327.0,31047.0,44842.0,51972.0,58336.0,61722.0,65081.0,67573.0,69794.0,72293.0,75212.0,77985.0,80559.0,83990.0,87529.0,92785.0,98153.0,104195.0,113164.0,123184.0,12:00:00
1676,5314,2017-03-11 21:00:00,2017-03-10 12:00:00,33,85037.0,83161.0,38336.0,50909.0,58957.0,64256.0,68248.0,72181.0,74846.0,77420.0,79842.0,82094.0,84474.0,87989.0,91568.0,95647.0,99914.0,104364.0,110097.0,117164.0,126912.0,12:00:00
1677,5315,2017-03-11 22:00:00,2017-03-10 12:00:00,34,74733.0,84586.0,38442.0,48594.0,58038.0,63752.0,68061.0,71916.0,75139.0,78037.0,80389.0,83263.0,85832.0,88806.0,94008.0,97575.0,102125.0,107964.0,113271.0,120144.0,131716.0,12:00:00
1678,5316,2017-03-11 23:00:00,2017-03-10 12:00:00,35,74588.0,87035.0,36429.0,49561.0,59577.0,66521.0,71831.0,74691.0,78057.0,80063.0,82303.0,85115.0,87926.0,91622.0,95916.0,100150.0,105548.0,110925.0,116705.0,123837.0,135242.0,12:00:00
1679,5317,2017-03-12 00:00:00,2017-03-10 12:00:00,36,74264.0,90340.0,39273.0,56517.0,64776.0,69487.0,74793.0,77870.0,80938.0,83731.0,86328.0,89697.0,93116.0,96770.0,100051.0,103426.0,107378.0,112025.0,117220.0,124608.0,134476.0,12:00:00
1680,5370,2017-03-12 01:00:00,2017-03-11 12:00:00,13,74096.0,87649.0,45048.0,56419.0,65498.0,71108.0,74885.0,78083.0,80921.0,83007.0,85224.0,87742.0,89785.0,91739.0,95065.0,99048.0,102322.0,106390.0,110237.0,116895.0,125310.0,12:00:00
1681,5371,2017-03-12 02:00:00,2017-03-11 12:00:00,14,73126.0,90896.0,45132.0,59887.0,67615.0,73593.0,77678.0,81089.0,83845.0,86028.0,87979.0,90606.0,92933.0,95576.0,97793.0,101790.0,105308.0,108828.0,113366.0,119026.0,128589.0,12:00:00
1682,5372,2017-03-12 03:00:00,2017-03-11 12:00:00,15,74568.0,90929.0,50447.0,62246.0,68188.0,73781.0,78256.0,81450.0,83739.0,85857.0,87939.0,90272.0,92275.0,94124.0,97241.0,100714.0,103945.0,108920.0,113626.0,120299.0,128715.0,12:00:00
1683,5373,2017-03-12 04:00:00,2017-03-11 12:00:00,16,75150.0,96314.0,56934.0,66286.0,74949.0,78998.0,83582.0,86928.0,89550.0,91201.0,92958.0,95536.0,97864.0,100352.0,103144.0,106372.0,109668.0,113912.0,119651.0,123813.0,131576.0,12:00:00
1684,5374,2017-03-12 05:00:00,2017-03-11 12:00:00,17,86066.0,94442.0,54145.0,62361.0,71127.0,76472.0,81432.0,84904.0,86994.0,89194.0,91310.0,93318.0,95611.0,98251.0,100848.0,104181.0,108417.0,112571.0,118287.0,124098.0,132422.0,12:00:00
1685,5375,2017-03-12 06:00:00,2017-03-11 12:00:00,18,101624.0,96930.0,57418.0,67553.0,74655.0,79087.0,82773.0,86028.0,89443.0,91752.0,94065.0,96060.0,97835.0,100572.0,103531.0,106634.0,110975.0,116379.0,120570.0,127264.0,134876.0,12:00:00
1686,5376,2017-03-12 07:00:00,2017-03-11 12:00:00,19,109392.0,102376.0,57030.0,74154.0,81289.0,86466.0,90515.0,93266.0,95772.0,98545.0,100386.0,102583.0,104227.0,106465.0,109440.0,112163.0,116717.0,120326.0,124348.0,129875.0,136924.0,12:00:00
1687,5377,2017-03-12 08:00:00,2017-03-11 12:00:00,20,109159.0,106092.0,62559.0,75468.0,83449.0,89340.0,93172.0,96841.0,99451.0,102002.0,103473.0,105519.0,107609.0,110221.0,114041.0,117592.0,121093.0,124083.0,128318.0,134134.0,140787.0,12:00:00
1688,5378,2017-03-12 09:00:00,2017-03-11 12:00:00,21,110377.0,115012.0,69335.0,86091.0,93147.0,98498.0,103532.0,106778.0,109107.0,111533.0,113336.0,115125.0,117474.0,119707.0,122683.0,125528.0,128998.0,132560.0,135735.0,139709.0,144939.0,12:00:00
1689,5379,2017-03-12 10:00:00,2017-03-11 12:00:00,22,125199.0,114252.0,70907.0,84738.0,93576.0,98580.0,102937.0,105670.0,108211.0,110040.0,112013.0,114221.0,116463.0,118500.0,121214.0,124879.0,128442.0,131848.0,135074.0,138640.0,144407.0,12:00:00
